1542.png	rhinoceros	🦏️	\U0001F98F\U0000FE0F	U+1F98F	rhinoceros
1543.png	mouse face	🐭️	\U0001F42D\U0000FE0F	U+1F42D	mouse face
1544.png	mouse	🐁️	\U0001F401\U0000FE0F	U+1F401	mouse
1545.png	rat	🐀️	\U0001F400\U0000FE0F	U+1F400	rat
1546.png	hamster face	🐹️	\U0001F439\U0000FE0F	U+1F439	hamster face
1547.png	rabbit face	🐰️	\U0001F430\U0000FE0F	U+1F430	rabbit face
1548.png	rabbit	🐇️	\U0001F407\U0000FE0F	U+1F407	rabbit
1549.png	chipmunk	🐿️	\U0001F43F\U0000FE0F	U+1F43F	chipmunk
1550.png	hedgehog	🦔️	\U0001F994\U0000FE0F	U+1F994	hedgehog
1551.png	bat	🦇️	\U0001F987\U0000FE0F	U+1F987	bat
1552.png	bear face	🐻️	\U0001F43B\U0000FE0F	U+1F43B	bear face
1553.png	koala	🐨️	\U0001F428\U0000FE0F	U+1F428	koala
1554.png	panda face	🐼️	\U0001F43C\U0000FE0F	U+1F43C	panda face
1555.png	paw prints	🐾️	\U0001F43E\U0000FE0F	U+1F43E	paw prints
1556.png	turkey	🦃️	\U0001F983\U0000FE0F	U+1F983	turkey
1557.png	chicken	🐔️	\U0001F414\U0000FE0F	U+1F414	chicken
1558.png	rooster	🐓️	\U0001F413\U0000FE0F	U+1F413	rooster
1559.png	hatching chick	🐣️	\U0001F423\U0000FE0F	U+1F423	hatching chick
1560.png	baby chick	🐤️	\U0001F424\U0000FE0F	U+1F424	baby chick
1561.png	front-facing baby chick	🐥️	\U0001F425\U0000FE0F	U+1F425	front-facing baby chick
1562.png	bird	🐦️	\U0001F426\U0000FE0F	U+1F426	bird
1563.png	penguin	🐧️	\U0001F427\U0000FE0F	U+1F427	penguin
1564.png	dove	🕊️	\U0001F54A\U0000FE0F	U+1F54A	dove
1565.png	eagle	🦅️	\U0001F985\U0000FE0F	U+1F985	eagle
1566.png	duck	🦆️	\U0001F986\U0000FE0F	U+1F986	duck
1567.png	owl	🦉️	\U0001F989\U0000FE0F	U+1F989	owl
1568.png	frog face	🐸️	\U0001F438\U0000FE0F	U+1F438	frog face
1569.png	crocodile	🐊️	\U0001F40A\U0000FE0F	U+1F40A	crocodile
1570.png	turtle	🐢️	\U0001F422\U0000FE0F	U+1F422	turtle
1571.png	lizard	🦎️	\U0001F98E\U0000FE0F	U+1F98E	lizard
1572.png	snake	🐍️	\U0001F40D\U0000FE0F	U+1F40D	snake
1573.png	dragon face	🐲️	\U0001F432\U0000FE0F	U+1F432	dragon face
1574.png	dragon	🐉️	\U0001F409\U0000FE0F	U+1F409	dragon
1575.png	sauropod	🦕️	\U0001F995\U0000FE0F	U+1F995	sauropod
1576.png	T-Rex	🦖️	\U0001F996\U0000FE0F	U+1F996	T-Rex
1577.png	spouting whale	🐳️	\U0001F433\U0000FE0F	U+1F433	spouting whale
1578.png	whale	🐋️	\U0001F40B\U0000FE0F	U+1F40B	whale
1579.png	dolphin	🐬️	\U0001F42C\U0000FE0F	U+1F42C	dolphin
1580.png	fish	🐟️	\U0001F41F\U0000FE0F	U+1F41F	fish
1581.png	tropical fish	🐠️	\U0001F420\U0000FE0F	U+1F420	tropical fish
1582.png	blowfish	🐡️	\U0001F421\U0000FE0F	U+1F421	blowfish
1583.png	shark	🦈️	\U0001F988\U0000FE0F	U+1F988	shark
1584.png	octopus	🐙️	\U0001F419\U0000FE0F	U+1F419	octopus
1585.png	spiral shell	🐚️	\U0001F41A\U0000FE0F	U+1F41A	spiral shell
1586.png	crab	🦀️	\U0001F980\U0000FE0F	U+1F980	crab
1587.png	shrimp	🦐️	\U0001F990\U0000FE0F	U+1F990	shrimp
1588.png	squid	🦑️	\U0001F991\U0000FE0F	U+1F991	squid
1589.png	snail	🐌️	\U0001F40C\U0000FE0F	U+1F40C	snail
1590.png	butterfly	🦋️	\U0001F98B\U0000FE0F	U+1F98B	butterfly
1591.png	bug	🐛️	\U0001F41B\U0000FE0F	U+1F41B	bug
1592.png	ant	🐜️	\U0001F41C\U0000FE0F	U+1F41C	ant
1593.png	honeybee	🐝️	\U0001F41D\U0000FE0F	U+1F41D	honeybee
1594.png	lady beetle	🐞️	\U0001F41E\U0000FE0F	U+1F41E	lady beetle
1595.png	cricket	🦗️	\U0001F997\U0000FE0F	U+1F997	cricket
1596.png	spider	🕷️	\U0001F577\U0000FE0F	U+1F577	spider
1597.png	spider web	🕸️	\U0001F578\U0000FE0F	U+1F578	spider web
1598.png	scorpion	🦂️	\U0001F982\U0000FE0F	U+1F982	scorpion
1599.png	bouquet	💐️	\U0001F490\U0000FE0F	U+1F490	bouquet
1600.png	cherry blossom	🌸️	\U0001F338\U0000FE0F	U+1F338	cherry blossom
1601.png	white flower	💮️	\U0001F4AE\U0000FE0F	U+1F4AE	white flower
1602.png	rosette	🏵️	\U0001F3F5\U0000FE0F	U+1F3F5	rosette
1603.png	rose	🌹️	\U0001F339\U0000FE0F	U+1F339	rose
1604.png	wilted flower	🥀️	\U0001F940\U0000FE0F	U+1F940	wilted flower
1605.png	hibiscus	🌺️	\U0001F33A\U0000FE0F	U+1F33A	hibiscus
1606.png	sunflower	🌻️	\U0001F33B\U0000FE0F	U+1F33B	sunflower
1607.png	blossom	🌼️	\U0001F33C\U0000FE0F	U+1F33C	blossom
1608.png	tulip	🌷️	\U0001F337\U0000FE0F	U+1F337	tulip
1609.png	seedling	🌱️	\U0001F331\U0000FE0F	U+1F331	seedling
1610.png	evergreen tree	🌲️	\U0001F332\U0000FE0F	U+1F332	evergreen tree
1611.png	deciduous tree	🌳️	\U0001F333\U0000FE0F	U+1F333	deciduous tree
1612.png	palm tree	🌴️	\U0001F334\U0000FE0F	U+1F334	palm tree
1613.png	cactus	🌵️	\U0001F335\U0000FE0F	U+1F335	cactus
1614.png	sheaf of rice	🌾️	\U0001F33E\U0000FE0F	U+1F33E	sheaf of rice
1615.png	herb	🌿️	\U0001F33F\U0000FE0F	U+1F33F	herb
1616.png	shamrock	☘️	\U00002618\U0000FE0F	U+2618	shamrock
1617.png	four leaf clover	🍀️	\U0001F340\U0000FE0F	U+1F340	four leaf clover
1618.png	maple leaf	🍁️	\U0001F341\U0000FE0F	U+1F341	maple leaf
1619.png	fallen leaf	🍂️	\U0001F342\U0000FE0F	U+1F342	fallen leaf
1620.png	leaf fluttering in wind	🍃️	\U0001F343\U0000FE0F	U+1F343	leaf fluttering in wind
1621.png	grapes	🍇️	\U0001F347\U0000FE0F	U+1F347	grapes
1622.png	melon	🍈️	\U0001F348\U0000FE0F	U+1F348	melon
1623.png	watermelon	🍉️	\U0001F349\U0000FE0F	U+1F349	watermelon
1624.png	tangerine	🍊️	\U0001F34A\U0000FE0F	U+1F34A	tangerine
1625.png	lemon	🍋️	\U0001F34B\U0000FE0F	U+1F34B	lemon
1626.png	banana	🍌️	\U0001F34C\U0000FE0F	U+1F34C	banana
1627.png	pineapple	🍍️	\U0001F34D\U0000FE0F	U+1F34D	pineapple
1628.png	red apple	🍎️	\U0001F34E\U0000FE0F	U+1F34E	red apple
1629.png	green apple	🍏️	\U0001F34F\U0000FE0F	U+1F34F	green apple
1630.png	pear	🍐️	\U0001F350\U0000FE0F	U+1F350	pear
1631.png	peach	🍑️	\U0001F351\U0000FE0F	U+1F351	peach
1632.png	cherries	🍒️	\U0001F352\U0000FE0F	U+1F352	cherries
1633.png	strawberry	🍓️	\U0001F353\U0000FE0F	U+1F353	strawberry
1634.png	kiwi fruit	🥝️	\U0001F95D\U0000FE0F	U+1F95D	kiwi fruit
1635.png	tomato	🍅️	\U0001F345\U0000FE0F	U+1F345	tomato
1636.png	coconut	🥥️	\U0001F965\U0000FE0F	U+1F965	coconut
1637.png	avocado	🥑️	\U0001F951\U0000FE0F	U+1F951	avocado
1638.png	eggplant	🍆️	\U0001F346\U0000FE0F	U+1F346	eggplant
1639.png	potato	🥔️	\U0001F954\U0000FE0F	U+1F954	potato
1640.png	carrot	🥕️	\U0001F955\U0000FE0F	U+1F955	carrot
1641.png	ear of corn	🌽️	\U0001F33D\U0000FE0F	U+1F33D	ear of corn
1642.png	hot pepper	🌶️	\U0001F336\U0000FE0F	U+1F336	hot pepper
1643.png	cucumber	🥒️	\U0001F952\U0000FE0F	U+1F952	cucumber
1644.png	broccoli	🥦️	\U0001F966\U0000FE0F	U+1F966	broccoli
1645.png	mushroom	🍄️	\U0001F344\U0000FE0F	U+1F344	mushroom
1646.png	peanuts	🥜️	\U0001F95C\U0000FE0F	U+1F95C	peanuts
1647.png	chestnut	🌰️	\U0001F330\U0000FE0F	U+1F330	chestnut
1648.png	bread	🍞️	\U0001F35E\U0000FE0F	U+1F35E	bread
1649.png	croissant	🥐️	\U0001F950\U0000FE0F	U+1F950	croissant
1650.png	baguette bread	🥖️	\U0001F956\U0000FE0F	U+1F956	baguette bread
1651.png	pretzel	🥨️	\U0001F968\U0000FE0F	U+1F968	pretzel
1652.png	pancakes	🥞️	\U0001F95E\U0000FE0F	U+1F95E	pancakes
1653.png	cheese wedge	🧀️	\U0001F9C0\U0000FE0F	U+1F9C0	cheese wedge
1654.png	meat on bone	🍖️	\U0001F356\U0000FE0F	U+1F356	meat on bone
1655.png	poultry leg	🍗️	\U0001F357\U0000FE0F	U+1F357	poultry leg
1656.png	cut of meat	🥩️	\U0001F969\U0000FE0F	U+1F969	cut of meat
1657.png	bacon	🥓️	\U0001F953\U0000FE0F	U+1F953	bacon
1658.png	hamburger	🍔️	\U0001F354\U0000FE0F	U+1F354	hamburger
1659.png	french fries	🍟️	\U0001F35F\U0000FE0F	U+1F35F	french fries
1660.png	pizza	🍕️	\U0001F355\U0000FE0F	U+1F355	pizza
1661.png	hot dog	🌭️	\U0001F32D\U0000FE0F	U+1F32D	hot dog
1662.png	sandwich	🥪️	\U0001F96A\U0000FE0F	U+1F96A	sandwich
1663.png	taco	🌮️	\U0001F32E\U0000FE0F	U+1F32E	taco
1664.png	burrito	🌯️	\U0001F32F\U0000FE0F	U+1F32F	burrito
1665.png	stuffed flatbread	🥙️	\U0001F959\U0000FE0F	U+1F959	stuffed flatbread
1666.png	egg	🥚️	\U0001F95A\U0000FE0F	U+1F95A	egg
1667.png	cooking	🍳️	\U0001F373\U0000FE0F	U+1F373	cooking
1668.png	shallow pan of food	🥘️	\U0001F958\U0000FE0F	U+1F958	shallow pan of food
1669.png	pot of food	🍲️	\U0001F372\U0000FE0F	U+1F372	pot of food
1670.png	bowl with spoon	🥣️	\U0001F963\U0000FE0F	U+1F963	bowl with spoon
1671.png	green salad	🥗️	\U0001F957\U0000FE0F	U+1F957	green salad
1672.png	popcorn	🍿️	\U0001F37F\U0000FE0F	U+1F37F	popcorn
1673.png	canned food	🥫️	\U0001F96B\U0000FE0F	U+1F96B	canned food
1674.png	bento box	🍱️	\U0001F371\U0000FE0F	U+1F371	bento box
1675.png	rice cracker	🍘️	\U0001F358\U0000FE0F	U+1F358	rice cracker
1676.png	rice ball	🍙️	\U0001F359\U0000FE0F	U+1F359	rice ball
1677.png	cooked rice	🍚️	\U0001F35A\U0000FE0F	U+1F35A	cooked rice
1678.png	curry rice	🍛️	\U0001F35B\U0000FE0F	U+1F35B	curry rice
1679.png	steaming bowl	🍜️	\U0001F35C\U0000FE0F	U+1F35C	steaming bowl
1680.png	spaghetti	🍝️	\U0001F35D\U0000FE0F	U+1F35D	spaghetti
1681.png	roasted sweet potato	🍠️	\U0001F360\U0000FE0F	U+1F360	roasted sweet potato
1682.png	oden	🍢️	\U0001F362\U0000FE0F	U+1F362	oden
1683.png	sushi	🍣️	\U0001F363\U0000FE0F	U+1F363	sushi
1684.png	fried shrimp	🍤️	\U0001F364\U0000FE0F	U+1F364	fried shrimp
1685.png	fish cake with swirl	🍥️	\U0001F365\U0000FE0F	U+1F365	fish cake with swirl
1686.png	dango	🍡️	\U0001F361\U0000FE0F	U+1F361	dango
1687.png	dumpling	🥟️	\U0001F95F\U0000FE0F	U+1F95F	dumpling
1688.png	fortune cookie	🥠️	\U0001F960\U0000FE0F	U+1F960	fortune cookie
1689.png	takeout box	🥡️	\U0001F961\U0000FE0F	U+1F961	takeout box
1690.png	soft ice cream	🍦️	\U0001F366\U0000FE0F	U+1F366	soft ice cream
1691.png	shaved ice	🍧️	\U0001F367\U0000FE0F	U+1F367	shaved ice
1692.png	ice cream	🍨️	\U0001F368\U0000FE0F	U+1F368	ice cream
1693.png	doughnut	🍩️	\U0001F369\U0000FE0F	U+1F369	doughnut
1694.png	cookie	🍪️	\U0001F36A\U0000FE0F	U+1F36A	cookie
1695.png	birthday cake	🎂️	\U0001F382\U0000FE0F	U+1F382	birthday cake
1696.png	shortcake	🍰️	\U0001F370\U0000FE0F	U+1F370	shortcake
1697.png	pie	🥧️	\U0001F967\U0000FE0F	U+1F967	pie
1698.png	chocolate bar	🍫️	\U0001F36B\U0000FE0F	U+1F36B	chocolate bar
1699.png	candy	🍬️	\U0001F36C\U0000FE0F	U+1F36C	candy
1700.png	lollipop	🍭️	\U0001F36D\U0000FE0F	U+1F36D	lollipop
1701.png	custard	🍮️	\U0001F36E\U0000FE0F	U+1F36E	custard
1702.png	honey pot	🍯️	\U0001F36F\U0000FE0F	U+1F36F	honey pot
1703.png	baby bottle	🍼️	\U0001F37C\U0000FE0F	U+1F37C	baby bottle
1704.png	glass of milk	🥛️	\U0001F95B\U0000FE0F	U+1F95B	glass of milk
1705.png	hot beverage	☕️	\U00002615\U0000FE0F	U+2615	hot beverage
1706.png	teacup without handle	🍵️	\U0001F375\U0000FE0F	U+1F375	teacup without handle
1707.png	sake	🍶️	\U0001F376\U0000FE0F	U+1F376	sake
1708.png	bottle with popping cork	🍾️	\U0001F37E\U0000FE0F	U+1F37E	bottle with popping cork
1709.png	wine glass	🍷️	\U0001F377\U0000FE0F	U+1F377	wine glass
1710.png	cocktail glass	🍸️	\U0001F378\U0000FE0F	U+1F378	cocktail glass
1711.png	tropical drink	🍹️	\U0001F379\U0000FE0F	U+1F379	tropical drink
1712.png	beer mug	🍺️	\U0001F37A\U0000FE0F	U+1F37A	beer mug
1713.png	clinking beer mugs	🍻️	\U0001F37B\U0000FE0F	U+1F37B	clinking beer mugs
1714.png	clinking glasses	🥂️	\U0001F942\U0000FE0F	U+1F942	clinking glasses
1715.png	tumbler glass	🥃️	\U0001F943\U0000FE0F	U+1F943	tumbler glass
1716.png	cup with straw	🥤️	\U0001F964\U0000FE0F	U+1F964	cup with straw
1717.png	chopsticks	🥢️	\U0001F962\U0000FE0F	U+1F962	chopsticks
1718.png	fork and knife with plate	🍽️	\U0001F37D\U0000FE0F	U+1F37D	fork and knife with plate
1719.png	fork and knife	🍴️	\U0001F374\U0000FE0F	U+1F374	fork and knife
1720.png	spoon	🥄️	\U0001F944\U0000FE0F	U+1F944	spoon
1721.png	kitchen knife	🔪️	\U0001F52A\U0000FE0F	U+1F52A	kitchen knife
1722.png	amphora	🏺️	\U0001F3FA\U0000FE0F	U+1F3FA	amphora
1723.png	globe showing Europe-Africa	🌍️	\U0001F30D\U0000FE0F	U+1F30D	globe showing Europe-Africa
1724.png	globe showing Americas	🌎️	\U0001F30E\U0000FE0F	U+1F30E	globe showing Americas
1725.png	globe showing Asia-Australia	🌏️	\U0001F30F\U0000FE0F	U+1F30F	globe showing Asia-Australia
1726.png	globe with meridians	🌐️	\U0001F310\U0000FE0F	U+1F310	globe with meridians
1727.png	world map	🗺️	\U0001F5FA\U0000FE0F	U+1F5FA	world map
1728.png	map of Japan	🗾️	\U0001F5FE\U0000FE0F	U+1F5FE	map of Japan
1729.png	snow-capped mountain	🏔️	\U0001F3D4\U0000FE0F	U+1F3D4	snow-capped mountain
1730.png	mountain	⛰️	\U000026F0\U0000FE0F	U+26F0	mountain
1731.png	volcano	🌋️	\U0001F30B\U0000FE0F	U+1F30B	volcano
1732.png	mount fuji	🗻️	\U0001F5FB\U0000FE0F	U+1F5FB	mount fuji
1733.png	camping	🏕️	\U0001F3D5\U0000FE0F	U+1F3D5	camping
1734.png	beach with umbrella	🏖️	\U0001F3D6\U0000FE0F	U+1F3D6	beach with umbrella
1735.png	desert	🏜️	\U0001F3DC\U0000FE0F	U+1F3DC	desert
1736.png	desert island	🏝️	\U0001F3DD\U0000FE0F	U+1F3DD	desert island
1737.png	national park	🏞️	\U0001F3DE\U0000FE0F	U+1F3DE	national park
1738.png	stadium	🏟️	\U0001F3DF\U0000FE0F	U+1F3DF	stadium
1739.png	classical building	🏛️	\U0001F3DB\U0000FE0F	U+1F3DB	classical building
1740.png	building construction	🏗️	\U0001F3D7\U0000FE0F	U+1F3D7	building construction
1741.png	houses	🏘️	\U0001F3D8\U0000FE0F	U+1F3D8	houses
1742.png	cityscape	🏙️	\U0001F3D9\U0000FE0F	U+1F3D9	cityscape
1743.png	derelict house	🏚️	\U0001F3DA\U0000FE0F	U+1F3DA	derelict house
1744.png	house	🏠️	\U0001F3E0\U0000FE0F	U+1F3E0	house
1745.png	house with garden	🏡️	\U0001F3E1\U0000FE0F	U+1F3E1	house with garden
1746.png	office building	🏢️	\U0001F3E2\U0000FE0F	U+1F3E2	office building
1747.png	Japanese post office	🏣️	\U0001F3E3\U0000FE0F	U+1F3E3	Japanese post office
1748.png	post office	🏤️	\U0001F3E4\U0000FE0F	U+1F3E4	post office
1749.png	hospital	🏥️	\U0001F3E5\U0000FE0F	U+1F3E5	hospital
1750.png	bank	🏦️	\U0001F3E6\U0000FE0F	U+1F3E6	bank
1751.png	hotel	🏨️	\U0001F3E8\U0000FE0F	U+1F3E8	hotel
1752.png	love hotel	🏩️	\U0001F3E9\U0000FE0F	U+1F3E9	love hotel
1753.png	convenience store	🏪️	\U0001F3EA\U0000FE0F	U+1F3EA	convenience store
1754.png	school	🏫️	\U0001F3EB\U0000FE0F	U+1F3EB	school
1755.png	department store	🏬️	\U0001F3EC\U0000FE0F	U+1F3EC	department store
1756.png	factory	🏭️	\U0001F3ED\U0000FE0F	U+1F3ED	factory
1757.png	Japanese castle	🏯️	\U0001F3EF\U0000FE0F	U+1F3EF	Japanese castle
1758.png	castle	🏰️	\U0001F3F0\U0000FE0F	U+1F3F0	castle
1759.png	wedding	💒️	\U0001F492\U0000FE0F	U+1F492	wedding
1760.png	Tokyo tower	🗼️	\U0001F5FC\U0000FE0F	U+1F5FC	Tokyo tower
1761.png	Statue of Liberty	🗽️	\U0001F5FD\U0000FE0F	U+1F5FD	Statue of Liberty
1762.png	church	⛪️	\U000026EA\U0000FE0F	U+26EA	church
1763.png	mosque	🕌️	\U0001F54C\U0000FE0F	U+1F54C	mosque
1764.png	synagogue	🕍️	\U0001F54D\U0000FE0F	U+1F54D	synagogue
1765.png	shinto shrine	⛩️	\U000026E9\U0000FE0F	U+26E9	shinto shrine
1766.png	kaaba	🕋️	\U0001F54B\U0000FE0F	U+1F54B	kaaba
1767.png	fountain	⛲️	\U000026F2\U0000FE0F	U+26F2	fountain
1768.png	tent	⛺️	\U000026FA\U0000FE0F	U+26FA	tent
1769.png	foggy	🌁️	\U0001F301\U0000FE0F	U+1F301	foggy
1770.png	night with stars	🌃️	\U0001F303\U0000FE0F	U+1F303	night with stars
1771.png	sunrise over mountains	🌄️	\U0001F304\U0000FE0F	U+1F304	sunrise over mountains
1772.png	sunrise	🌅️	\U0001F305\U0000FE0F	U+1F305	sunrise
1773.png	cityscape at dusk	🌆️	\U0001F306\U0000FE0F	U+1F306	cityscape at dusk
1774.png	sunset	🌇️	\U0001F307\U0000FE0F	U+1F307	sunset
1775.png	bridge at night	🌉️	\U0001F309\U0000FE0F	U+1F309	bridge at night
1776.png	hot springs	♨️	\U00002668\U0000FE0F	U+2668	hot springs
1777.png	milky way	🌌️	\U0001F30C\U0000FE0F	U+1F30C	milky way
1778.png	carousel horse	🎠️	\U0001F3A0\U0000FE0F	U+1F3A0	carousel horse
1779.png	ferris wheel	🎡️	\U0001F3A1\U0000FE0F	U+1F3A1	ferris wheel
1780.png	roller coaster	🎢️	\U0001F3A2\U0000FE0F	U+1F3A2	roller coaster
1781.png	barber pole	💈️	\U0001F488\U0000FE0F	U+1F488	barber pole
1782.png	circus tent	🎪️	\U0001F3AA\U0000FE0F	U+1F3AA	circus tent
1783.png	performing arts	🎭️	\U0001F3AD\U0000FE0F	U+1F3AD	performing arts
1784.png	framed picture	🖼️	\U0001F5BC\U0000FE0F	U+1F5BC	framed picture
1785.png	artist palette	🎨️	\U0001F3A8\U0000FE0F	U+1F3A8	artist palette
1786.png	slot machine	🎰️	\U0001F3B0\U0000FE0F	U+1F3B0	slot machine
1787.png	locomotive	🚂️	\U0001F682\U0000FE0F	U+1F682	locomotive
1788.png	railway car	🚃️	\U0001F683\U0000FE0F	U+1F683	railway car
1789.png	high-speed train	🚄️	\U0001F684\U0000FE0F	U+1F684	high-speed train
1790.png	bullet train	🚅️	\U0001F685\U0000FE0F	U+1F685	bullet train
1791.png	train	🚆️	\U0001F686\U0000FE0F	U+1F686	train
1792.png	metro	🚇️	\U0001F687\U0000FE0F	U+1F687	metro
1793.png	light rail	🚈️	\U0001F688\U0000FE0F	U+1F688	light rail
1794.png	station	🚉️	\U0001F689\U0000FE0F	U+1F689	station
1795.png	tram	🚊️	\U0001F68A\U0000FE0F	U+1F68A	tram
1796.png	monorail	🚝️	\U0001F69D\U0000FE0F	U+1F69D	monorail
1797.png	mountain railway	🚞️	\U0001F69E\U0000FE0F	U+1F69E	mountain railway
1798.png	tram car	🚋️	\U0001F68B\U0000FE0F	U+1F68B	tram car
1799.png	bus	🚌️	\U0001F68C\U0000FE0F	U+1F68C	bus
1800.png	oncoming bus	🚍️	\U0001F68D\U0000FE0F	U+1F68D	oncoming bus
1801.png	trolleybus	🚎️	\U0001F68E\U0000FE0F	U+1F68E	trolleybus
1802.png	minibus	🚐️	\U0001F690\U0000FE0F	U+1F690	minibus
1803.png	ambulance	🚑️	\U0001F691\U0000FE0F	U+1F691	ambulance
1804.png	fire engine	🚒️	\U0001F692\U0000FE0F	U+1F692	fire engine
1805.png	police car	🚓️	\U0001F693\U0000FE0F	U+1F693	police car
1806.png	oncoming police car	🚔️	\U0001F694\U0000FE0F	U+1F694	oncoming police car
1807.png	taxi	🚕️	\U0001F695\U0000FE0F	U+1F695	taxi
1808.png	oncoming taxi	🚖️	\U0001F696\U0000FE0F	U+1F696	oncoming taxi
1809.png	automobile	🚗️	\U0001F697\U0000FE0F	U+1F697	automobile
1810.png	oncoming automobile	🚘️	\U0001F698\U0000FE0F	U+1F698	oncoming automobile
1811.png	sport utility vehicle	🚙️	\U0001F699\U0000FE0F	U+1F699	sport utility vehicle
1812.png	delivery truck	🚚️	\U0001F69A\U0000FE0F	U+1F69A	delivery truck
1813.png	articulated lorry	🚛️	\U0001F69B\U0000FE0F	U+1F69B	articulated lorry
1814.png	tractor	🚜️	\U0001F69C\U0000FE0F	U+1F69C	tractor
1815.png	bicycle	🚲️	\U0001F6B2\U0000FE0F	U+1F6B2	bicycle
1816.png	kick scooter	🛴️	\U0001F6F4\U0000FE0F	U+1F6F4	kick scooter
1817.png	motor scooter	🛵️	\U0001F6F5\U0000FE0F	U+1F6F5	motor scooter
1818.png	bus stop	🚏️	\U0001F68F\U0000FE0F	U+1F68F	bus stop
1819.png	motorway	🛣️	\U0001F6E3\U0000FE0F	U+1F6E3	motorway
1820.png	railway track	🛤️	\U0001F6E4\U0000FE0F	U+1F6E4	railway track
1821.png	fuel pump	⛽️	\U000026FD\U0000FE0F	U+26FD	fuel pump
1822.png	police car light	🚨️	\U0001F6A8\U0000FE0F	U+1F6A8	police car light
1823.png	horizontal traffic light	🚥️	\U0001F6A5\U0000FE0F	U+1F6A5	horizontal traffic light
1824.png	vertical traffic light	🚦️	\U0001F6A6\U0000FE0F	U+1F6A6	vertical traffic light
1825.png	construction	🚧️	\U0001F6A7\U0000FE0F	U+1F6A7	construction
1826.png	stop sign	🛑️	\U0001F6D1\U0000FE0F	U+1F6D1	stop sign
1827.png	anchor	⚓️	\U00002693\U0000FE0F	U+2693	anchor
1828.png	sailboat	⛵️	\U000026F5\U0000FE0F	U+26F5	sailboat
1829.png	canoe	🛶️	\U0001F6F6\U0000FE0F	U+1F6F6	canoe
1830.png	speedboat	🚤️	\U0001F6A4\U0000FE0F	U+1F6A4	speedboat
1831.png	passenger ship	🛳️	\U0001F6F3\U0000FE0F	U+1F6F3	passenger ship
1832.png	ferry	⛴️	\U000026F4\U0000FE0F	U+26F4	ferry
1833.png	motor boat	🛥️	\U0001F6E5\U0000FE0F	U+1F6E5	motor boat
1834.png	ship	🚢️	\U0001F6A2\U0000FE0F	U+1F6A2	ship
1835.png	airplane	✈️	\U00002708\U0000FE0F	U+2708	airplane
1836.png	small airplane	🛩️	\U0001F6E9\U0000FE0F	U+1F6E9	small airplane
1837.png	airplane departure	🛫️	\U0001F6EB\U0000FE0F	U+1F6EB	airplane departure
1838.png	airplane arrival	🛬️	\U0001F6EC\U0000FE0F	U+1F6EC	airplane arrival
1839.png	seat	💺️	\U0001F4BA\U0000FE0F	U+1F4BA	seat
1840.png	helicopter	🚁️	\U0001F681\U0000FE0F	U+1F681	helicopter
1841.png	suspension railway	🚟️	\U0001F69F\U0000FE0F	U+1F69F	suspension railway
1842.png	mountain cableway	🚠️	\U0001F6A0\U0000FE0F	U+1F6A0	mountain cableway
1843.png	aerial tramway	🚡️	\U0001F6A1\U0000FE0F	U+1F6A1	aerial tramway
1844.png	satellite	🛰️	\U0001F6F0\U0000FE0F	U+1F6F0	satellite
1845.png	rocket	🚀️	\U0001F680\U0000FE0F	U+1F680	rocket
1846.png	flying saucer	🛸️	\U0001F6F8\U0000FE0F	U+1F6F8	flying saucer
1847.png	bellhop bell	🛎️	\U0001F6CE\U0000FE0F	U+1F6CE	bellhop bell
1848.png	door	🚪️	\U0001F6AA\U0000FE0F	U+1F6AA	door
1849.png	bed	🛏️	\U0001F6CF\U0000FE0F	U+1F6CF	bed
1850.png	couch and lamp	🛋️	\U0001F6CB\U0000FE0F	U+1F6CB	couch and lamp
1851.png	toilet	🚽️	\U0001F6BD\U0000FE0F	U+1F6BD	toilet
1852.png	shower	🚿️	\U0001F6BF\U0000FE0F	U+1F6BF	shower
1853.png	bathtub	🛁️	\U0001F6C1\U0000FE0F	U+1F6C1	bathtub
1854.png	hourglass done	⌛️	\U0000231B\U0000FE0F	U+231B	hourglass done
1855.png	hourglass not done	⏳️	\U000023F3\U0000FE0F	U+23F3	hourglass not done
1856.png	watch	⌚️	\U0000231A\U0000FE0F	U+231A	watch
1857.png	alarm clock	⏰️	\U000023F0\U0000FE0F	U+23F0	alarm clock
1858.png	stopwatch	⏱️	\U000023F1\U0000FE0F	U+23F1	stopwatch
1859.png	timer clock	⏲️	\U000023F2\U0000FE0F	U+23F2	timer clock
1860.png	mantelpiece clock	🕰️	\U0001F570\U0000FE0F	U+1F570	mantelpiece clock
1861.png	twelve o’clock	🕛️	\U0001F55B\U0000FE0F	U+1F55B	twelve o’clock
1862.png	twelve-thirty	🕧️	\U0001F567\U0000FE0F	U+1F567	twelve-thirty
1863.png	one o’clock	🕐️	\U0001F550\U0000FE0F	U+1F550	one o’clock
1864.png	one-thirty	🕜️	\U0001F55C\U0000FE0F	U+1F55C	one-thirty
1865.png	two o’clock	🕑️	\U0001F551\U0000FE0F	U+1F551	two o’clock
1866.png	two-thirty	🕝️	\U0001F55D\U0000FE0F	U+1F55D	two-thirty
1867.png	three o’clock	🕒️	\U0001F552\U0000FE0F	U+1F552	three o’clock
1868.png	three-thirty	🕞️	\U0001F55E\U0000FE0F	U+1F55E	three-thirty
1869.png	four o’clock	🕓️	\U0001F553\U0000FE0F	U+1F553	four o’clock
1870.png	four-thirty	🕟️	\U0001F55F\U0000FE0F	U+1F55F	four-thirty
